Released,Title,ProdBudget,DomesticBO,InternationalBO,CPI,InflAdjBudget,InflAdjDomesticBO
2010-08-18,Vampires Suck,2e+07,36661504,44763484,218.312,23126442.8890762,42392508.9241819
2010-09-01,The American,2e+07,35606376,32344347,218.439,23112997.2211922,41148503.4772362
2010-03-12,Green Zone,1e+08,35497337,62025683,217.631,115994044.96602,41174797.0415198
2010-09-17,Devil,1e+07,33679655,29674459,218.439,11556498.6105961,38921888.6212856
2010-06-04,Marmaduke,5e+07,33644788,56251142,217.965,57908150.3911178,38966148.8676255
2010-10-15,Hereafter,5e+07,32746941,72500000,218.711,57710631.838362,37796933.1176713
2010-01-29,When in Rome,0,32680633,11116304,216.687,0,38072733.0845274
2010-11-24,Love and Other Drugs,3e+07,32367005,70349316,218.803,34611819.7648113,37342698.1128915
2010-03-12,She's Out of My League,2e+07,32010860,16670117,217.631,23198808.9932041,37130691.3424099
2010-08-13,Scott Pilgrim vs. The World,8.5e+07,31611316,16445448,218.312,98287382.2785738,36552864.706127
2010-07-30,Charlie St. Cloud,4.4e+07,31206263,17271821,218.011,50948420.0338515,36134313.5229736
2010-11-10,Morning Glory,4e+07,31011732,28783338,218.803,46149093.0197484,35779082.6192877
2010-12-17,How Do You Know?,1.2e+08,30212620,19415557,219.179,138209773.746572,34797328.1207597
2010-01-08,Daybreakers,2e+07,30101577,21343926,216.687,23299874.9348138,35068148.9720334
2010-08-20,Nanny McPhee and the Big Bang,3.5e+07,29197642,68602223,218.312,40471275.0558833,33761880.0104346
2010-08-20,The Switch,1.9e+07,27758465,22100000,218.312,21970120.7446224,32097727.775546
2010-03-05,Brooklyn's Finest,1.7e+07,27163593,12069640,217.631,19718987.6442235,31508150.2788068
2010-09-03,Machete,12500000,26593646,19777324,218.439,14445623.2632451,30732943.3049684
2011-07-15,Harry Potter and the Deathly Hallows:…,1.25e+08,381011219,960500000,225.922,139671545.931782,425731407.800661
2011-06-29,Transformers: Dark of the Moon,1.95e+08,352390543,771400000,225.722,218080670.027733,394100337.071163
2011-11-18,"The Twilight Saga: Breaking Dawn, Part 1",127500000,281287133,408132918,226.23,142271018.432569,313874563.795195
2011-05-26,The Hangover Part II,8e+07,254464305,3.32e+08,225.964,89373174.4879715,284278534.146568
2011-05-20,Pirates of the Caribbean: On Stranger…,410600000,241063875,804600000,225.964,458707818.059514,269308047.039019
2011-04-29,Fast Five,1.25e+08,210031325,420132129,224.906,140302504.157292,235743366.791793
2011-12-16,Mission: Impossible—Ghost Protocol,1.45e+08,209397903,485315327,225.672,162198478.322521,234234629.176048
2011-06-24,Cars 2,2e+08,191450875,368704508,225.722,223672482.079726,214111462.037927
2011-12-16,Sherlock Holmes: A Game of Shadows,1.25e+08,186848418,348815025,225.672,139826274.415967,209010545.355658
2011-05-06,Thor,1.5e+08,181030624,268295994,225.964,167574702.164947,202241019.33023
2011-08-05,Rise of the Planet of the Apes,9.3e+07,176760185,306100000,226.545,103629861.616897,196963801.192765
2011-07-22,Captain America: The First Avenger,1.4e+08,176654505,193915271,225.922,156432131.443596,197388862.473309
2011-08-10,The Help,2.5e+07,169705587,43414417,226.545,27857489.6819616,189102865.55295
2011-05-13,Bridesmaids,32500000,169211718,120420305,225.964,36307852.1357384,189037354.977793
2011-05-26,Kung Fu Panda 2,1.5e+08,165249063,499588484,225.964,167574702.164947,184610416.76841
2011-10-28,Puss in Boots,1.3e+08,149260504,405726973,226.421,144938278.693231,166412004.051108
2011-06-03,X-Men: First Class,1.6e+08,146408305,2.09e+08,225.722,178937985.663781,163737544.882178
2011-04-15,Rio,9e+07,143619809,343900000,224.906,101017802.993251,161201750.794336
2011-07-29,The Smurfs,1.1e+08,142614158,421135165,225.922,122910960.419968,159353119.356955
2011-12-16,Alvin and the Chipmunks: Chipwrecked,8e+07,133107389,215981134,225.672,89488815.6262186,148895282.408854
2011-06-10,Super 8,5e+07,127004179,130968566,225.722,55918120.5199316,142036699.757139
2011-03-04,Rango,1.35e+08,123477607,122246993,223.467,152502450.026178,139486204.376812
2011-07-08,Horrible Bosses,3.5e+07,117538559,94879042,225.922,39108032.8608989,131334337.936992
2011-06-17,Green Lantern,2e+08,116601172,102934320,225.722,223672482.079726,130402367.773225
2011-04-01,Hop,6.3e+07,108085305,80572288,224.906,70712462.0952754,121317111.632838
2011-10-21,Paranormal Activity 3,5e+06,104028807,103011037,226.421,5574549.18050888,115982740.162233
2011-02-11,Just Go With It,8e+07,103028109,111946844,221.309,91253044.3859039,117520357.544659
2011-12-20,The Girl with the Dragon Tattoo,9e+07,102515793,136858177,225.672,100674917.579496,114675211.231907
2011-07-29,Cowboys and Aliens,1.63e+08,100368560,75669764,225.922,182131695.895043,112149055.505174
2011-06-24,Bad Teacher,1.9e+07,100292856,115156141,225.722,21248885.797574,112163760.181923
2011-02-11,Gnomeo and Juliet,3.6e+07,99967670,93770307,221.309,41063869.9736567,114029427.845817
2011-01-14,The Green Hornet,1.1e+08,98780042,130375461,220.223,126091688.879,113230384.757441
2011-11-23,The Muppets,4.5e+07,88625922,72346000,226.23,50213300.6232595,98893334.7644344
2011-10-07,Real Steel,1.1e+08,85463309,178417032,226.421,122640081.971195,95283883.8299053
2011-07-29,"Crazy, Stupid, Love",5e+07,84351197,62791131,225.922,55868618.3727127,94251696.6894902
2011-03-11,Battle: Los Angeles,7e+07,83552429,129911547,223.467,79075344.4580184,94384815.7639875
2011-11-11,Immortals,7.5e+07,83504017,128058418,226.23,83688834.3720992,93178051.3082394
2011-11-16,The Descendants,2e+07,82624961,92882839,226.23,22317022.4992265,92197155.6817354
2011-07-08,Zookeeper,8e+07,80360866,90444659,225.922,89389789.3963403,89793011.0930941
2011-12-25,War Horse,7e+07,79883359,76932170,225.672,78302713.6729413,89358339.8144254
2011-03-18,Limitless,2.7e+07,79249455,76315464,223.467,30500490.0052357,89523970.7462176
2011-11-04,Tower Heist,8.5e+07,78046570,72376376,226.23,94847345.6217124,87088352.9338726
2011-12-21,The Adventures of Tintin,1.3e+08,77591831,296402120,225.672,145419325.392605,86795013.2307464
2011-09-09,Contagion,6e+07,75658097,61893497,226.889,66756607.8567053,84177965.2102261
2011-12-23,We Bought a Zoo,5e+07,75624550,43104523,225.672,55930509.7663866,84594392.6470719
2011-09-23,Moneyball,5e+07,75605492,35695343,226.889,55630506.5472544,84119436.3542878
2011-11-11,Jack and Jill,7.9e+07,74158157,76361060,226.23,88152238.8719445,82749462.9135084
2011-11-23,Hugo,1.8e+08,73864507,106183277,226.23,200853202.493038,82421793.2306635
2011-02-11,Justin Bieber: Never Say Never,1.3e+07,73013910,26020215,221.309,14828619.7127094,83284269.6252299
2011-09-23,Dolphin Tale,3.7e+07,72286779,23781945,226.889,41166574.8449682,80427002.6487886
2011-01-21,No Strings Attached,2.5e+07,70662220,78565858,220.223,28657202.0179545,80999260.5430859
2011-06-17,Mr. Poppers's Penguins,5.5e+07,68224452,121400000,225.722,61509932.5719248,76299662.5868458
2011-11-18,Happy Feet Two,1.35e+08,64006466,93950000,226.23,150639901.869779,71421687.0908987
2011-02-18,Unknown,4e+07,63686397,72436686,221.309,45626522.1929519,72644720.1527412
2011-03-04,The Adjustment Bureau,50200000,62495645,64435680,223.467,56708318.4541789,70598066.5071577
2011-04-22,Water for Elephants,3.8e+07,58709717,58100000,224.906,42651961.2638169,65896962.5077277
2011-03-18,The Lincoln Lawyer,4e+07,58009200,29135886,223.467,45185911.1188677,65529963.8819155
2011-05-20,Midnight in Paris,3e+07,56816662,105686112,225.964,33514940.4329893,63473568.0843763
2011-07-22,Friends with Benefits,3.5e+07,55802754,90793137,225.922,39108032.8608989,62352455.3474474
2011-02-18,I am Number Four,5e+07,55100437,91094722,221.309,57033152.7411899,62851032.7905462
2011-04-01,Source Code,3.2e+07,54712227,85716272,224.906,35917441.0642668,61410099.6489778
2011-12-09,New Year’s Eve,2.6e+07,54544638,92305635,225.672,29083865.078521,61014188.1672605
2011-04-01,Insidious,1500000,54009150,45861736,224.906,1683630.04988751,60620951.9392546
2011-04-22,Madea's Big Happy Family,2.5e+07,53345287,815531,224.906,28060500.8314585,59875818.8087156
2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,1.8e+07,52698535,20996659,223.467,20333660.0034904,59530782.9651134
2011-10-14,Footloose,2.4e+07,51802742,11187092,226.421,26757836.0664426,57755386.5928425
2011-01-14,The Dilemma,7e+07,48475290,22071575,220.223,80240165.6502727,55566647.1363572
2011-11-23,Arthur Christmas,8.5e+07,46462469,103254655,226.23,94847345.6217124,51845198.3021306
2011-02-25,Hall Pass,6.8e+07,45060734,42112741,221.309,77565087.7280183,51399114.4970426
2011-11-25,The Artist,1.6e+07,44667095,83589617,226.23,17853617.9993812,49841828.2045043
2011-04-08,Soul Surfer,1.8e+07,43853424,3305228,224.906,20203560.5986501,49221961.624572
2011-08-12,Final Destination 5,4e+07,42587643,112423522,226.545,44571983.4911386,47455393.0180626
2011-10-07,The Ides of March,2.3e+07,40962534,36773391,226.421,25642926.2303408,45669532.0682534
2011-04-08,Hanna,3e+07,40259119,25084575,224.906,33672600.9977502,45187641.6869314
2011-05-06,Something Borrowed,3.5e+07,39046489,26037627,225.964,39100763.8384875,43621358.4317458
2011-08-19,Spy Kids: All the Time in the World,2.7e+07,38536376,42144807,226.545,30086088.8565186,42941067.8720078
2011-04-15,Scream 4,4e+07,38180928,57808662,224.906,44896801.3303336,42855038.4755942
2011-02-18,"Big Mommas: Like Father, Like Son",3.2e+07,37915414,44417036,221.309,36501217.7543616,43248711.958149
2011-03-11,Red Riding Hood,4.2e+07,37662162,54016280,223.467,47445206.674811,42544977.6169099
2011-10-28,In Time,3.5e+07,37553932,127550020,226.421,39021844.2635621,41869248.1710972
2011-03-18,Paul,4e+07,37412945,63749161,223.467,45185911.1188677,42263450.1866271
2011-11-09,J. Edgar,3.5e+07,37306030,47300000,226.23,39054789.3736463,41627975.5433408
2011-02-04,The Roommate,1.6e+07,37300107,15245600,221.309,18250608.8771808,42546853.9958745
2011-05-06,Jumping the Broom,7e+06,37295394,863207,225.964,7820152.76769751,41665096.9444956
2011-08-05,The Change-Up,5.2e+07,37243418,38753649,226.545,57943578.5384802,41500325.3062394
2011-08-12,30 Minutes or Less,2.8e+07,37053924,3912792,226.545,31200388.443797,41289172.2202476
2011-08-26,Colombiana,4e+07,36665854,35629408,226.545,44571983.4911386,40856745.9794125
2011-03-25,Sucker Punch,7.5e+07,36392502,53365887,223.467,84723583.3478769,41110709.0191303
2011-07-01,Larry Crowne,3e+07,35608245,25840890,225.922,33521171.0236276,39787669.0165411
2011-11-04,A Very Harold & Kumar 3D Christmas,2e+07,35061031,1204714,226.23,22317022.4992265,39122890.8836538
2011-09-16,Drive,1.5e+07,35060689,46297241,226.889,16689151.9641763,39008877.779315
2011-09-30,50/50,8e+06,35016118,6318617,226.889,8900881.0475607,38959287.6331686
2011-09-30,Courageous,2e+06,34522221,663663,226.889,2225220.26189018,38409772.8273252
2011-01-28,The Rite,3.7e+07,33047633,64096354,220.223,42412658.9865727,37882107.8038488
2011-04-08,Arthur,4e+07,33035397,14752546,224.906,44896801.3303336,37079591.3994424
2011-12-25,Extremely Loud and Incredibly Close,4e+07,31847881,23400000,225.672,44744407.8131093,35625364.3861844
2011-08-31,The Debt,2e+07,31177548,15426506,226.545,22285991.7455693,34741128.8687546
2011-12-09,The Sitter,2.5e+07,30542576,8206828,225.672,27965254.8831933,34165236.9051721
2011-05-13,Priest,6e+07,29136626,55017400,225.964,67029880.8659786,32550409.4936096
2011-01-28,The Mechanic,42500000,29121498,47225895,220.223,48717243.4305227,33381626.0500583
2012-05-04,The Avengers,2.25e+08,623279547,894656350,229.815,247149990.209516,684637928.617075
2012-07-20,The Dark Knight Rises,2.75e+08,448139099,636300000,229.104,303009659.368671,493783548.137357
2012-03-23,The Hunger Games,8e+07,408010692,269912687,229.392,88037595.0338285,449003500.897102
2012-11-08,Skyfall,2e+08,304360277,806166704,230.221,219301453.820459,333733256.156489
2012-12-14,The Hobbit: An Unexpected Journey,2.5e+08,303003568,7.14e+08,229.601,274867051.97277,333142789.893563
2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",136200000,292324737,537400000,230.221,149344290.051733,320536199.058917
2012-07-03,The Amazing Spider-Man,2.2e+08,262030663,495859604,229.104,242407727.494937,288719352.50828
2012-06-22,Brave,1.85e+08,237282182,317324350,229.478,203510641.54298,261024049.111017
2012-06-29,Ted,5e+07,218665740,337350887,229.478,55002876.0926973,240544892.058759
2012-06-08,Madagascar 3: Europe's Most Wanted,1.45e+08,216391482,530529789,229.478,159508340.668822,238043077.439223
2012-03-02,Doctor Seuss' The Lorax,67500000,214030500,136946253,229.392,74281720.8097928,235534131.048598
2012-11-02,Wreck-It Ralph,1.65e+08,189412677,307098844,230.221,180923699.401879,207692377.190626
2012-11-09,Lincoln,6.5e+07,182207973,91138308,230.221,71272972.4916493,199792366.882895
2012-05-25,Men in Black 3,2.15e+08,179020854,475192631,229.815,236165546.200205,196644454.726219
2012-12-25,Django Unchained,1e+08,162805434,287142889,229.601,109946820.789108,178999398.75491
2012-07-13,Ice Age: Continental Drift,9.5e+07,161321843,718443294,229.104,104676064.145541,177753006.167841
2012-06-01,Snow White and the Huntsman,1.7e+08,155136755,245884991,229.478,187009778.715171,170659354.253763
2012-12-25,Les Miserables,6.5e+07,148809770,293359282,229.601,71465433.5129202,163611611.138584
2012-09-28,Hotel Transylvania,8.5e+07,148313048,230192764,231.407,92725436.1363312,161792847.77069
2012-10-05,Taken 2,4.5e+07,139854287,237953117,231.317,49109036.5169875,152624650.829783
2012-03-16,21 Jump Street,4.2e+07,138447667,64364762,229.392,46219737.39276,152357495.509054
2012-10-12,Argo,44500000,136025503,91115254,231.317,48563380.5556876,148446253.201524
2012-11-16,Silver Linings Playbook,2.1e+07,132092958,104319495,230.221,23026652.6511482,144840888.644224
2012-06-08,Prometheus,1.25e+08,126477084,275971181,229.478,137507190.231743,139132067.596353
2012-02-10,Safe House,8.5e+07,126181630,82360532,227.663,94250339.3173243,139913664.036624
2012-02-10,The Vow,3e+07,125014030,72604130,227.663,33264825.6414086,138618997.022661
2012-11-21,Life of Pi,1.2e+08,124987022,482271612,230.221,131580872.292276,137049178.166449
2012-06-29,Magic Mike,7e+06,113721571,56828182,229.478,7700402.65297763,125100269.575598
2012-08-10,The Bourne Legacy,1.25e+08,113203870,167152050,230.379,136969406.933792,124043735.49208
2012-02-10,Journey 2: The Mysterious Island,7.9e+07,103860290,214285872,227.663,87597374.1890426,115163147.930538
2012-11-21,Rise of the Guardians,1.45e+08,103412758,203488144,230.221,158993554.019833,113392840.864917
2012-12-19,Zero Dark Thirty,52500000,95720716,38891719,229.601,57722080.9142817,105241884.078571
2012-11-02,Flight,3.1e+07,93772375,66786063,230.221,33991725.3421712,102822090.828487
2012-04-20,Think Like a Man,1.2e+07,91547205,21826559,230.085,13165864.7890997,100441510.237499
2012-08-10,The Campaign,9.5e+07,86907746,1.8e+07,230.379,104096749.269682,95229619.4205809
2012-08-17,The Expendables 2,1e+08,85028192,226951064,230.379,109575525.547033,93170088.2471406
2012-03-30,Wrath of the Titans,1.5e+08,83670083,221600000,229.392,165070490.688429,92076411.0450103
2012-12-21,Jack Reacher,6e+07,80070736,137300000,229.601,65968092.4734648,88035228.6144398
2012-05-11,Dark Shadows,1.5e+08,79727149,158475519,229.815,164766660.139678,87575840.4212562
2012-12-25,Parental Guidance,2.5e+07,77267296,43565087,229.601,27486705.197277,84952935.4617097
2012-03-09,John Carter,2.75e+08,73058679,209719421,229.392,302629232.928786,80398879.9438559
2012-02-24,Act of Valor,1.2e+07,70012847,12484188,227.663,13305930.2565634,77632171.6037872
2012-12-21,This is 40,3.5e+07,67544505,22676677,229.601,38481387.2761878,74263035.8652401
2012-01-13,Contraband,2.5e+07,66528000,31878855,226.655,27843969.910216,74096145.2074739
2012-09-28,Looper,3e+07,66486205,103980200,231.407,32726624.5187051,72528968.8902885
2012-06-29,Tyler Perry's Madea's Witness Protection,2e+07,65653242,1297645,229.478,22001150.4370789,72222342.6961975
2012-05-18,Battleship,2.09e+08,65233400,248244317,229.815,229574879.794617,71655262.9837043
2012-09-28,Pitch Perfect,1.7e+07,65001093,51043254,231.407,18545087.2272662,70908878.7972144
2012-03-30,Mirror Mirror,8.5e+07,64935167,108678315,229.392,93539944.7234428,71459199.1975003
2012-02-03,Chronicle,1.2e+07,64575175,59106615,227.663,13305930.2565634,71602731.2379482
2012-08-08,Hope Springs,3e+07,63536011,69549284,230.379,32872657.66411,69619917.9648709
2012-01-20,Underworld: Awakening,7e+07,62321039,98058891,226.655,77963115.7486047,69410605.3875758
2012-04-20,The Lucky One,2.5e+07,60457138,36176695,230.085,27428884.977291,66330875.3703284
2012-05-16,The Dictator,6.5e+07,59650222,120498675,229.815,71398886.060527,65522452.3702021
2012-08-03,Total Recall,1.25e+08,58877969,152978119,230.379,136969406.933792,64515843.9631694
2012-04-06,American Reunion,5e+07,56758835,180040376,230.085,54857769.954582,62273262.2664016
2012-08-17,ParaNorman,6e+07,56003051,52116611,230.379,65745315.32822,61365637.4556231
2012-02-17,This Means War,6.5e+07,54760791,102213766,227.663,72073788.8897186,60720272.1533539
2012-03-02,Project X,1.2e+07,54731865,48296323,229.392,13205639.2550743,60230772.0789522
2012-02-03,The Woman in Black,1.5e+07,54333290,74622608,227.663,16632412.8207043,60246247.2791363
2012-10-19,Paranormal Activity 4,5e+06,53900335,88917657,231.317,5456559.61299861,58822078.2176191
2012-01-06,The Devil Inside,1e+06,53262945,48496545,226.655,1113758.79640864,59322073.5163795
2012-08-15,The Odd Life of Timothy Green,4e+07,51853450,3395709,230.379,43830210.2188133,56818690.3517682
2012-02-17,Ghost Rider: Spirit of Vengeance,5.7e+07,51774002,97443353,227.663,63203168.7186763,57408438.3095979
2012-01-27,The Grey,2.5e+07,51580136,29669040,226.655,27843969.910216,57447830.1899539
2012-01-20,Red Tails,5.8e+07,49876377,489121,226.655,64598010.191701,55550253.6167435
